"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/4d151a51112c38a9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[13]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/522518d740397639.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[1]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/1d61710333b6c138.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[14]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/7dd66bdf8a7e5707.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[8]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/93b87cc2f3f01ebf.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"Image","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/image?url=https%3A%2F%2Fres.cloudinary.com%2Fdzpfb9jrb%2Fimage%2Fupload%2Fv1774539544%2Fcase_image_3b192fa93f.png&w=3840&q=75","0","Стан пацієнта до та після","","0","Blocked by robots.txt","true","","","Root-Relative","//body/div[3]/main/main/div/div/div[2]/div/div[2]/div/img","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/ceda3cbe32b3b383.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/300a7cd6c7419dc9.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/eaac1ad0f9407005.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/eaac1ad0f9407005.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/eaac1ad0f9407005.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/eaac1ad0f9407005.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/eaac1ad0f9407005.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/6ff6263742b9b1fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"Image","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/image?url=%2Fimages%2F0655537E-4939-4EA3-AC61-75FE37A2B3BE-Photoroom%201.png&w=3840&q=75","0","Armchair with laptop","","0","Blocked by robots.txt","true","","","Root-Relative","//body/div[3]/main/div/div[1]/img","Content","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/4dd6e832ba46a573.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/3703b15528fdb92f.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/58975285c1ab2f2c.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[15]","Head","HTML"
